,q0001,q0002,q0009,q0025,q0026,q0028,q0029,q0030,auto_Unnamed: 0,auto_StartDate,auto_EndDate,auto_q0001,auto_q0002,q0004_0001,q0004_0002,q0004_0003,q0004_0004,q0004_0005,q0004_0006,auto_q0005,q0007_0001,q0007_0002,q0007_0003,q0007_0004,q0007_0005,q0007_0006,q0007_0007,q0007_0008,q0007_0009,q0007_0010,q0007_0011,q0008_0001,q0008_0002,q0008_0003,q0008_0004,q0008_0005,q0008_0006,q0008_0007,q0008_0008,q0008_0009,q0008_0010,q0008_0011,q0008_0012,auto_q0009,q0010_0001,q0010_0002,q0010_0003,q0010_0004,q0010_0005,q0010_0006,q0010_0007,q0010_0008,q0011_0001,q0011_0002,q0011_0003,q0011_0004,q0011_0005,q0012_0001,q0012_0002,q0012_0003,q0012_0004,q0012_0005,q0012_0006,q0012_0007,auto_q0013,auto_q0014,auto_q0015,auto_q0017,auto_q0018,q0019_0001,q0019_0002,q0019_0003,q0019_0004,q0019_0005,q0019_0006,q0019_0007,q0020_0001,q0020_0002,q0020_0003,q0020_0004,q0020_0005,q0020_0006,q0021_0001,q0021_0002,q0021_0003,q0021_0004,auto_q0022,auto_q0024,q0025_0001,q0025_0002,q0025_0003,auto_q0026,auto_q0028,auto_q0029,auto_q0030,auto_q0034,auto_q0035,auto_q0036,auto_race2,auto_racethn4,auto_educ3,auto_educ4,auto_age3,auto_kids,auto_orientation,auto_weight
1276,very_masculine,not_at_all_important,employed,True,straight,white,college_graduate,southeast,1276,1118,1108,1,3,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,2,0,1,0,1,1,0,8,1,4,0,1,1,0,0,0,1,1,134
1277,very_masculine,very_important,employed,True,straight,white,high_school,northeast,1277,1119,1109,1,2,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,1,1,3,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,2,1,0,0,1,1,3,16,5,0,0,1,1,2,3,0,1,1,473
1278,somewhat_masculine,somewhat_important,employed,False,straight,white,graduate,northeast,1278,1120,1110,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,2,0,3,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,2,16,1,0,0,1,1,0,2,2,0,1,474
1279,somewhat_masculine,somewhat_important,employed,False,straight,white,graduate,southeast,1279,1121,1111,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3,0,0,3,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,2,7,1,4,0,1,1,0,2,2,0,1,475
1280,somewhat_masculine,somewhat_important,employed,True,straight,white,college_graduate,midwest,1280,1122,1112,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,1,0,33,10,2,0,1,1,0,0,0,1,1,346
1282,somewhat_masculine,somewhat_important,employed,True,straight,not_white,graduate,midwest,1282,1124,1114,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,4,2,34,5,1,0,0,2,0,2,0,1,1,477
1284,very_masculine,very_important,employed,True,straight,not_white,high_school,southwest,1284,1125,1116,1,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,2,1,14,1,8,0,0,2,1,1,0,1,1,330
1285,very_masculine,very_important,employed,True,straight,not_white,high_school,southeast,1285,1126,1117,1,2,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,2,3,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,3,1,36,8,8,4,0,3,1,1,2,1,1,479
1286,somewhat_masculine,somewhat_important,not_employed,True,straight,white,high_school,southeast,1286,1127,1118,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,3,0,1,0,1,1,5,28,3,4,0,1,1,1,1,1,1,1,226
1287,somewhat_masculine,somewhat_important,employed,True,straight,not_white,college_graduate,northeast,1287,1128,1119,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,2,0,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,1,0,1,4,0,0,2,0,0,0,2,0,0,0,1,1,377
1289,very_masculine,somewhat_important,employed,True,straight,white,high_school,midwest,1289,1130,1121,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,1,2,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,2,0,1,0,1,1,3,3,9,1,1,1,1,2,3,0,1,1,317
1290,somewhat_masculine,somewhat_important,employed,False,straight,white,college_graduate,west,1290,1131,1122,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,2,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4,2,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,13,3,7,4,1,1,0,0,2,0,1,481
1291,very_masculine,somewhat_important,employed,True,straight,white,college_graduate,midwest,1291,1132,1122,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,2,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,1,0,1,1,0,34,2,1,0,1,1,0,0,0,1,1,162
1292,very_masculine,somewhat_important,not_employed,True,straight,white,high_school,midwest,1292,1133,1122,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,3,0,1,0,1,1,5,2,7,1,0,1,1,1,1,0,1,1,146
1293,somewhat_masculine,somewhat_important,employed,False,straight,white,high_school,midwest,1293,1133,1123,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,2,1,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,0,0,1,1,1,1,34,9,1,0,1,1,1,1,0,0,1,482
1294,very_masculine,somewhat_important,employed,False,straight,white,graduate,northeast,1294,1134,1124,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,2,4,0,0,1,1,1,2,38,9,6,4,1,1,0,2,0,0,1,483
1295,somewhat_masculine,somewhat_important,employed,False,straight,white,high_school,midwest,1295,1135,1125,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,2,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,1,1,1,1,1,3,1,3,1,1,1,1,2,0,1,484
1296,somewhat_masculine,not_too_important,not_employed,False,straight,white,high_school,west,1296,1136,1126,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,2,3,0,0,1,1,1,1,17,3,3,4,1,1,1,1,0,0,1,33
1297,not_very_masculine,somewhat_important,employed,True,straight,white,high_school,southeast,1297,1137,1127,3,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,2,1,0,0,1,1,5,8,5,4,0,1,1,1,1,0,1,1,485
1298,very_masculine,very_important,not_employed,True,straight,white,college_graduate,midwest,1298,1137,1127,1,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,1,1,0,44,5,1,4,1,1,0,0,0,1,1,2
1300,very_masculine,very_important,employed,False,straight,not_white,college_graduate,northeast,1300,1139,1128,1,2,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,1,0,2,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,0,1,1,3,0,15,9,0,0,0,3,0,0,0,0,1,486
1301,somewhat_masculine,not_too_important,employed,True,straight,white,high_school,northeast,1301,1140,1129,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,1,3,0,9,0,0,1,1,2,3,0,1,1,487
1302,very_masculine,very_important,employed,True,straight,not_white,high_school,midwest,1302,1139,1130,1,2,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,1,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,2,0,1,0,1,4,5,34,7,1,0,0,2,1,1,0,1,1,488
1304,very_masculine,somewhat_important,employed,False,straight,white,high_school,southwest,1304,1141,1132,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,2,0,0,1,1,1,5,39,1,8,4,1,1,1,1,0,0,1,490
1305,very_masculine,very_important,employed,False,straight,not_white,high_school,southeast,1305,1141,1133,1,2,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,2,0,0,1,1,3,5,8,1,4,1,0,3,1,1,0,0,1,491
1306,somewhat_masculine,somewhat_important,employed,False,straight,white,high_school,west,1306,1142,1134,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,1,0,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,13,9,7,0,1,1,1,1,0,0,1,492
1307,somewhat_masculine,not_too_important,employed,False,straight,white,high_school,west,1307,1143,1133,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,0,0,1,1,1,1,46,1,7,0,1,1,1,1,0,0,1,493
1308,very_masculine,somewhat_important,employed,True,straight,not_white,high_school,southwest,1308,1143,1135,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,3,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,2,3,1,0,0,1,3,3,14,3,8,0,0,3,2,3,0,1,1,494
1309,somewhat_masculine,somewhat_important,employed,True,straight,white,college_graduate,midwest,1309,1144,1133,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,3,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,2,0,1,0,1,1,0,33,8,2,0,1,1,0,0,0,1,1,346
1310,very_masculine,somewhat_important,employed,True,straight,white,college_graduate,west,1310,1145,1136,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,2,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,2,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,2,0,1,0,1,1,0,17,6,3,4,1,1,0,0,0,1,1,155
1311,somewhat_masculine,somewhat_important,not_employed,True,straight,white,high_school,midwest,1311,1146,1137,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,2,1,0,0,1,1,5,3,3,1,1,1,1,1,1,0,1,1,178
1312,very_masculine,very_important,employed,True,straight,not_white,high_school,southeast,1312,1147,1138,1,2,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,1,0,0,1,3,1,8,3,4,0,0,3,1,1,0,1,1,403
1313,very_masculine,somewhat_important,not_employed,True,straight,white,college_graduate,west,1313,1147,1139,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,1,1,0,6,3,3,0,1,1,0,0,0,1,1,393
1314,very_masculine,very_important,employed,True,straight,white,college_graduate,southeast,1314,1148,1130,1,2,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,2,1,1,0,1,1,0,30,6,9,0,1,1,0,0,0,1,1,172
1315,not_very_masculine,somewhat_important,employed,False,straight,white,college_graduate,southwest,1315,1149,1140,3,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,1,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,14,8,0,0,1,1,0,0,2,0,1,495
1316,somewhat_masculine,not_too_important,employed,False,straight,white,college_graduate,midwest,1316,1148,1141,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,34,6,1,0,1,1,0,0,2,0,1,496
1317,very_masculine,very_important,employed,False,straight,white,high_school,southeast,1317,1149,1142,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,2,2,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,3,10,3,4,0,1,1,2,3,0,0,1,497
1318,somewhat_masculine,not_too_important,employed,False,straight,white,college_graduate,southeast,1318,1150,1142,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,2,1,1,4,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,2,0,0,0,1,1,1,0,22,9,4,0,1,1,0,0,0,0,1,311
1319,somewhat_masculine,somewhat_important,employed,True,straight,white,high_school,southeast,1319,1151,1143,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4,1,0,3,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,2,1,0,0,1,1,5,28,9,4,1,1,1,1,1,0,1,1,498
1320,very_masculine,not_at_all_important,employed,True,straight,white,high_school,northeast,1320,1151,1144,1,3,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,1,0,2,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,1,1,1,0,3,0,4,1,1,1,1,0,1,1,210
1321,very_masculine,not_too_important,employed,True,straight,white,high_school,midwest,1321,1152,1145,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,3,1,0,0,1,1,5,44,3,1,4,1,1,1,1,0,1,1,178
1322,very_masculine,not_too_important,not_employed,False,straight,not_white,high_school,southwest,1322,1153,1146,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2,1,40,0,9,0,0,2,1,1,0,0,1,499
1323,very_masculine,not_at_all_important,not_employed,True,straight,white,graduate,midwest,1323,1154,1147,1,3,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,1,0,1,1,2,34,10,1,1,1,1,0,2,1,1,1,166
1324,somewhat_masculine,not_too_important,not_employed,False,not_straight,white,graduate,northeast,1324,1155,1148,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,2,0,9,0,3,1,1,0,2,0,0,0,284
1325,not_at_all_masculine,not_too_important,employed,True,straight,not_white,high_school,southeast,1325,1156,1149,2,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,1,4,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,1,3,3,32,8,4,4,0,3,2,3,0,1,1,500
1326,somewhat_masculine,not_too_important,employed,True,straight,not_white,high_school,west,1326,1157,1150,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,1,4,1,5,9,3,0,0,2,1,1,0,1,1,433
1327,somewhat_masculine,somewhat_important,employed,True,straight,white,high_school,west,1327,1158,1151,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,1,2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,2,0,1,0,1,1,3,25,10,7,0,1,1,2,3,0,1,1,78
1328,very_masculine,not_at_all_important,employed,True,straight,not_white,college_graduate,west,1328,1159,1150,1,3,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,1,0,0,5,5,3,0,0,0,0,0,0,1,1,501
1329,very_masculine,very_important,employed,False,straight,white,graduate,southwest,1329,1160,1152,1,2,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,2,0,3,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,0,1,1,1,2,14,6,8,1,1,1,0,2,0,0,1,128
1330,somewhat_masculine,not_too_important,not_employed,False,not_straight,white,high_school,southwest,1330,1161,1149,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,0,1,1,19,8,7,1,1,1,1,1,0,0,0,59
1331,very_masculine,not_too_important,employed,False,straight,white,graduate,midwest,1331,1162,1153,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,3,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,2,0,0,1,1,1,2,34,9,1,0,1,1,0,2,2,0,1,502
1332,somewhat_masculine,not_too_important,employed,False,not_straight,white,college_graduate,northeast,1332,1163,1154,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,7,0,0,1,1,0,0,0,0,0,351
1333,somewhat_masculine,very_important,not_employed,True,straight,white,college_graduate,midwest,1333,1164,1155,0,2,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,2,1,0,0,1,1,0,44,9,1,0,1,1,0,0,0,1,1,2
1334,very_masculine,somewhat_important,employed,False,straight,white,college_graduate,west,1334,1165,1156,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,2,1,2,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,2,2,0,0,1,1,1,0,46,3,7,4,1,1,0,0,0,0,1,243
1335,very_masculine,not_too_important,not_employed,True,bisexual,white,high_school,northeast,1335,1165,1156,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,3,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,3,0,1,0,3,1,1,15,8,0,4,1,1,1,1,0,1,0,503
1336,very_masculine,somewhat_important,employed,False,straight,white,high_school,midwest,1336,1166,1157,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,5,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,3,34,3,1,4,1,1,2,3,0,0,1,99
